804.534606,415.162897
787.639416,396.423527
770.860824,377.579688
754.200221,358.631451
737.658659,339.579203
721.236816,320.423669
704.934948,301.165930
688.752856,281.807435
672.689814,262.350043
656.744522,242.796039
640.915036,223.148170
625.198676,203.409693
609.591952,183.584417
594.090431,163.676773
578.688635,143.691877
563.379881,123.635620
548.156116,103.514774
533.007732,83.337117
517.923349,63.111568
502.889580,42.848369
487.890808,22.559253
472.908919,2.257666
457.923117,-18.041032
442.909743,-38.319346
427.842211,-58.557451
412.691063,-78.733034
397.424201,-98.821198
382.007356,-118.794488
366.404647,-138.622924
350.579798,-158.274529
334.496189,-177.714922
318.120894,-196.910262
301.418356,-215.821544
284.370086,-234.421753
266.932754,-252.657726
249.131311,-270.538439
230.873627,-287.953034
212.298323,-305.028437
193.169106,-321.480913
173.854797,-337.715716
153.852563,-353.094958
133.854068,-368.479093
113.051599,-382.757307
92.404198,-397.258902
70.942842,-410.526180
49.666941,-424.088904
27.703302,-436.507028
5.846353,-449.111990
-16.499802,-460.827825
-38.844546,-472.546346
-61.497177,-483.658039
-84.215289,-494.635234
-107.118544,-505.220710
-130.105270,-515.623684
-153.205005,-525.773247
-176.376411,-535.758105
-199.617175,-545.580443
-222.906957,-555.285981
-246.235453,-564.898092
-269.589037,-574.449089
-292.956670,-583.965662
-316.327234,-593.475033
-339.690548,-603.002204
-363.036880,-612.570914
-386.357063,-622.203177
-409.642403,-631.919367
-432.884674,-641.738138
-456.076089,-651.676431
-479.209296,-661.749472
-502.277370,-671.970792
-525.273828,-682.352233
-548.192613,-692.904044
-571.028121,-703.634887
-593.775207,-714.551913
-616.429192,-725.660846
-638.985871,-736.966049
-661.441532,-748.470602
-683.792947,-760.176397
-706.037394,-772.084209
-728.172642,-784.193801
-750.196961,-796.503991
-772.109109,-809.012755
-793.908335,-821.717287
-815.594359,-834.614101
-837.167364,-847.699086
-858.627984,-860.967592
-879.977281,-874.414484
-901.216733,-888.034217
-922.348214,-901.820874
-943.373969,-915.768241
-964.296597,-929.869839
-985.119028,-944.118970
-1005.844504,-958.508761
-1026.476549,-973.032195
-1047.018963,-987.682132
-1067.475780,-1002.451359
-1087.851260,-1017.332596
-1108.149877,-1032.318509
-1128.376273,-1047.401756
-1148.535260,-1062.574977
-1168.631800,-1077.830812
-1188.670976,-1093.161920
-1208.657978,-1108.560983

1256.657978,854.560983
1238.900818,836.522156
1221.177140,818.450431
1203.489877,800.343065
1185.841948,782.197360
1168.236256,764.010672
1150.675667,745.780431
1133.163021,727.504128
1115.701112,709.179343
1098.292689,690.803739
1080.940445,672.375076
1063.647012,653.891214
1046.414945,635.350128
1029.246728,616.749904
1012.144750,598.088758
995.111307,579.365035
978.148583,560.577221
961.258644,541.723946
944.443430,522.803994
927.704734,503.816312
911.044198,484.760013
894.463292,465.634388
877.963307,446.438906
861.545329,427.173238
845.210230,407.837247
828.958648,388.431009
812.790958,368.954823
796.707261,349.409218
780.707347,329.794969
764.790676,310.113110
748.956339,290.364951
733.203026,270.552099
717.528983,250.676477
701.931965,230.740353
686.409188,210.746369
670.957258,190.697582
655.572113,170.597500
640.248932,150.450139
624.982056,130.260080
609.764873,110.032541
594.589712,89.773457
579.447713,69.489575
564.328690,49.188562
549.220992,28.879119
534.111353,8.571120
518.984766,-11.724258
503.824361,-31.994386
488.611334,-52.225051
473.324927,-72.400328
457.942484,-92.502478
442.439616,-112.511902
426.790451,-132.407119
410.968106,-152.164886
394.944977,-171.760176
378.694041,-191.166954
362.187745,-210.357009
345.403513,-229.304451
328.312807,-247.975919
310.908866,-266.355767
293.148274,-284.391214
275.072381,-302.110641
256.574636,-319.389221
237.821215,-336.389962
218.539498,-352.789084
199.145018,-369.054697
179.069170,-384.471440
159.080440,-400.000982
138.264575,-414.402898
117.702245,-429.164557
96.267356,-442.627873
75.128526,-456.551445
53.218512,-469.226889
31.519729,-482.260643
9.248367,-494.289869
-12.944979,-506.462436
-35.509254,-517.932808
-58.098511,-529.353905
-80.912674,-540.318847
-103.798748,-551.132895
-126.822783,-561.650014
-149.923930,-571.996657
-173.113605,-582.143330
-196.366075,-592.145259
-219.675785,-602.013056
-243.028508,-611.778625
-266.415161,-621.462656
-289.825333,-631.089695
-313.250096,-640.681174
-336.680736,-650.258287
-360.109208,-659.840705
-383.527905,-669.446985
-406.929701,-679.094365
-430.307896,-688.798797
-453.656203,-698.574919
-476.968733,-708.436052
-500.239978,-718.394223
-523.464805,-728.460174
-546.638449,-738.643407
-569.756511,-748.952200
-592.814953,-759.393667
-615.810100,-769.973800
-638.738640,-780.697514
-661.597616,-791.568724
-684.384441,-802.590367
-707.096873,-813.764506
-729.733041,-825.092345
-752.291415,-836.574320
-774.770822,-848.210137
-797.170423,-859.998854
-819.489725,-871.938903
-841.728551,-884.028180
-863.887050,-896.264067
-885.965675,-908.643498
-907.965173,-921.163005
-929.886578,-933.818756
-951.731192,-946.606595
-973.500575,-959.522088
-995.196528,-972.560555
-1016.821084,-985.717096
-1038.376485,-998.986636
-1059.865174,-1012.363940
-1081.289776,-1025.843644
-1102.653088,-1039.420275
-1123.958054,-1053.088282
-1145.207762,-1066.842041
-1166.405424,-1080.675881
-1187.554356,-1094.584104
-1208.657978,-1108.560983

1256.657978,854.560983
1239.706705,835.653595
1222.789293,816.715905
1205.907587,797.746377
1189.063407,778.743520
1172.258557,759.705874
1155.494803,740.632030
1138.773877,721.520631
1122.097469,702.370372
1105.467223,683.180013
1088.884724,663.948381
1072.351498,644.674373
1055.869002,625.356963
1039.438620,605.995209
1023.061644,586.588262
1006.739288,567.135353
990.472649,547.635830
974.262726,528.089132
958.110394,508.494819
942.016397,488.852563
925.981339,469.162162
910.005674,449.423543
894.089677,429.636779
878.233455,409.802083
862.436915,389.919822
846.699738,369.990542
831.021391,350.014947
815.401070,329.993944
799.837698,309.928641
784.329901,289.820354
768.875958,269.670649
753.473785,249.481344
738.120899,229.254534
722.814353,208.992633
707.550714,188.698391
692.325992,168.374936
677.135576,148.025827
661.974175,127.655092
646.835730,107.267290
631.713327,86.867587
616.599116,66.461813
601.484194,46.056567
586.358511,25.659295
571.210773,5.278397
556.028338,-15.076667
540.797141,-35.395269
525.501640,-55.665508
510.124799,-75.874113
494.648122,-96.006362
479.051746,-116.046023
463.314639,-135.975358
447.414794,-155.775102
431.329729,-175.424672
415.036511,-194.901992
398.513337,-214.184617
381.737233,-233.247598
364.691666,-252.070020
347.350529,-270.620488
329.715400,-288.891698
311.738783,-306.827030
293.477356,-324.472288
274.806384,-341.683613
255.922768,-358.661356
236.511924,-375.033715
217.045553,-391.339999
196.879959,-406.773202
176.874685,-422.413648
155.999738,-436.872948
135.467819,-451.815345
113.996030,-465.372525
92.919284,-479.536061
70.990658,-492.341120
49.365584,-505.652432
27.092576,-517.848634
4.966896,-530.310142
-17.585726,-541.981210
-40.123257,-553.681409
-62.920498,-564.867141
-85.773897,-575.937692
-108.785611,-586.675286
-131.873732,-597.247591
-155.064077,-607.593742
-178.324122,-617.782229
-201.653352,-627.811285
-225.036111,-637.714898
-248.465133,-647.508563
-271.930177,-657.215605
-295.423230,-666.854662
-318.936127,-676.445212
-342.461529,-686.005046
-365.992454,-695.551278
-389.522432,-705.099843
-413.045404,-714.665655
-436.555717,-724.262536
-460.048098,-733.903231
-483.517648,-743.599375
-506.959802,-753.361565
-530.370348,-763.199313
-553.745385,-773.121140
-577.081337,-783.134545
-600.374932,-793.246092
-623.623201,-803.461422
-646.823471,-813.785299
-669.973354,-824.221670
-693.070754,-834.773688
-716.113844,-845.443785
-739.101072,-856.233703
-762.031156,-867.144532
-784.903064,-878.176792
-807.716023,-889.330441
-830.469502,-900.604931
-853.163198,-911.999277
-875.797056,-923.512029
-898.371207,-935.141416
-920.886021,-946.885270
-943.342051,-958.741141
-965.740038,-970.706306
-988.080909,-982.777778
-1010.365755,-994.952365
-1032.595821,-1007.226693
-1054.772509,-1019.597203
-1076.897349,-1032.060203
-1098.971996,-1044.611894
-1120.998232,-1057.248345
-1142.977931,-1069.965570
-1164.913067,-1082.759505
-1186.805705,-1095.626025
-1208.657978,-1108.560983

1256.657978,854.560983
1240.003412,835.345923
1223.382688,816.101582
1206.797087,796.826963
1190.247838,777.521122
1173.736115,758.183177
1157.263008,738.812326
1140.829513,719.407859
1124.436510,699.969172
1108.084755,680.495774
1091.774860,660.987303
1075.507278,641.443534
1059.282293,621.864388
1043.100003,602.249939
1026.960304,582.600429
1010.862888,562.916265
994.807222,543.198032
978.792531,523.446506
962.817810,503.662639
946.881797,483.847579
930.982948,464.002687
915.119477,444.129504
899.289305,424.229787
883.490055,404.305510
867.719084,384.358841
851.973432,364.392180
836.249835,344.408146
820.544732,324.409575
804.854231,304.399545
789.174124,284.381369
773.499887,264.358597
757.826637,244.335052
742.149158,224.314818
726.461899,204.302246
710.758887,184.302033
695.033808,164.319166
679.279934,144.358991
663.490069,124.427276
647.946074,104.303228
633.604155,83.305565
619.197199,62.352457
604.719149,41.448410
590.162974,20.598689
575.520510,-0.190524
560.782331,-20.911991
545.937771,-41.557382
530.974813,-62.117123
515.880036,-82.580281
500.638735,-102.934541
485.234972,-123.166129
469.651692,-143.259773
453.871018,-163.198766
437.874558,-182.965059
421.643726,-202.539360
405.160216,-221.901358
388.406492,-241.030024
371.366251,-259.903903
354.024887,-278.501488
336.369952,-296.801662
318.391514,-314.784123
300.082406,-332.429793
281.438414,-349.721255
262.458346,-366.643138
243.143986,-383.182443
223.499933,-399.328783
203.533413,-415.074614
183.253978,-430.415331
162.673201,-445.349344
141.804293,-459.877999
120.661799,-474.005561
99.261212,-487.739024
77.618698,-501.087982
55.750743,-514.064333
33.673949,-526.682109
11.404773,-538.957161
-11.040625,-550.906940
-33.646555,-562.550181
-56.397882,-573.906687
-79.280123,-584.997050
-102.279492,-595.842426
-125.382932,-606.464297
-148.578126,-616.884282
-171.853490,-627.123938
-195.198156,-637.204597
-218.601951,-647.147206
-242.055363,-656.972204
-265.549505,-666.699403
-289.076082,-676.347890
-312.627351,-685.935946
-336.196090,-695.480980
-359.775560,-704.999473
-383.359475,-714.506947
-406.941975,-724.017931
-430.517599,-733.545945
-454.081265,-743.103497
-477.628245,-752.702082
-501.154155,-762.352194
-524.654936,-772.063343
-548.126842,-781.844077
-571.566428,-791.702012
-594.970545,-801.643865
-618.336322,-811.675494
-641.661167,-821.801930
-664.942756,-832.027424
-688.179025,-842.355490
-711.368162,-852.788947
-734.508607,-863.329958
-757.599036,-873.980084
-780.638360,-884.740319
-803.625715,-895.611135
-826.560455,-906.592520
-849.442143,-917.684025
-872.270546,-928.884789
-895.045622,-940.193592
-917.767516,-951.608874
-940.436546,-963.128777
-963.053200,-974.751174
-985.618120,-986.473695
-1008.132099,-998.293756
-1030.596069,-1010.208586
-1053.011091,-1022.215246
-1075.378348,-1034.310656
-1097.699133,-1046.491611
-1119.974844,-1058.754802
-1142.206970,-1071.096830
-1164.397088,-1083.514229
-1186.546851,-1096.003469
-1208.657978,-1108.560983

1256.657978,854.560983
1240.064195,835.283153
1223.503876,815.976567
1206.977814,796.640651
1190.486760,777.274869
1174.031413,757.878737
1157.612405,738.451834
1141.230290,718.993810
1124.885528,699.504399
1108.578475,679.983425
1092.309371,660.430813
1076.078325,640.846597
1059.885304,621.230928
1043.730125,601.584082
1027.612439,581.906466
1011.531723,562.198626
995.487271,542.461251
979.478182,522.695183
963.503353,502.901416
947.561469,483.081105
931.650993,463.235573
915.770165,443.366309
899.916986,423.474976
884.089216,403.563419
868.284368,383.633664
852.499696,363.687924
836.732193,343.728610
820.978582,323.758329
805.235304,303.779901
789.498519,283.796358
773.764087,263.810963
758.027561,243.827216
742.284174,223.848874
726.528825,203.879964
710.756058,183.924810
694.960042,163.988053
679.134545,144.074689
663.272909,124.190101
647.767842,104.026240
633.532289,82.946945
619.230067,61.912810
604.854610,40.928658
590.398339,20.000098
575.852576,-0.866362
561.207459,-21.663210
546.451874,-42.381828
531.573418,-63.012386
516.558387,-83.543758
501.391822,-103.963447
486.057607,-124.257541
470.538632,-144.410699
454.817032,-164.406190
438.874491,-184.225972
422.692620,-203.850840
406.253380,-223.260626
389.539548,-242.434467
372.535187,-261.351129
355.226106,-279.989371
337.600270,-298.328354
319.648148,-316.348057
301.362971,-334.029704
282.740887,-351.356169
263.781016,-368.312338
244.485400,-384.885436
224.858863,-401.065282
204.908790,-416.844477
184.644853,-432.218521
164.078690,-447.185862
143.223563,-461.747870
122.094015,-475.908752
100.705543,-489.675438
79.074270,-503.057382
57.216658,-516.066348
35.149258,-528.716179
12.888487,-541.022537
-9.549545,-553.002650
-32.149182,-564.675045
-54.895329,-576.059297
-77.773532,-587.175779
-100.770034,-598.045430
-123.871799,-608.689529
-147.066528,-619.129496
-170.342653,-629.386707
-193.689321,-639.482324
-217.096372,-649.437140
-240.554305,-659.271455
-264.054248,-669.004957
-287.587920,-678.656622
-311.147597,-688.244638
-334.726071,-697.786331
-358.316628,-707.298115
-381.913003,-716.795456
-405.509362,-726.292835
-429.100272,-735.803742
-452.680678,-745.340661
-476.245884,-754.915077
-499.791534,-764.537486
-523.313597,-774.217411
-546.808354,-783.963424
-570.272386,-793.783178
-593.702564,-803.683438
-617.096040,-813.670114
-640.450234,-823.748308
-663.762835,-833.922345
-687.031784,-844.195824
-710.255274,-854.571656
-733.431739,-865.052108
-756.559847,-875.638846
-779.638493,-886.332979
-802.666793,-897.135098
-825.644075,-908.045318
-848.569871,-919.063315
-871.443908,-930.188368
-894.266103,-941.419389
-917.036549,-952.754960
-939.755513,-964.193363
-962.423420,-975.732615
-985.040852,-987.370492
-1007.608531,-999.104555
-1030.127317,-1010.932179
-1052.598193,-1022.850572
-1075.022261,-1034.856802
-1097.400732,-1046.947807
-1119.734915,-1059.120427
-1142.026211,-1071.371408
-1164.276103,-1083.697423
-1186.486150,-1096.095092
-1208.657978,-1108.560983

1256.657978,854.560983
1240.107632,835.236915
1223.590481,815.884466
1207.106964,796.503362
1190.657485,777.093359
1174.242401,757.654261
1157.862011,738.185917
1141.516547,718.688242
1125.206162,699.161212
1108.930919,679.604883
1092.690784,660.019389
1076.485612,640.404957
1060.315140,620.761908
1044.178977,601.090665
1028.076591,581.391763
1012.007309,561.665849
995.970295,541.913691
979.964555,522.136183
963.988919,502.334349
948.042038,482.509351
932.122377,462.662489
916.228200,442.795213
900.357574,422.909117
884.508351,403.005960
868.678168,383.087655
852.864435,363.156288
837.064329,343.214116
821.274784,323.263583
805.492481,303.307318
789.713842,283.348158
773.935012,263.389148
758.151851,243.433563
742.359915,223.484921
726.554441,203.547004
710.730324,183.623880
694.882092,163.719933
679.003879,143.839895
663.089392,123.988885
647.617268,103.791189
633.469266,82.644869
619.253289,61.544170
604.962358,40.494162
590.588494,19.500696
576.122635,-1.429485
561.554559,-22.288649
546.872824,-43.067970
532.064733,-63.757436
517.116341,-84.345761
502.012494,-104.820315
486.736946,-125.167088
471.272521,-145.370680
455.601356,-165.414335
439.705206,-185.280033
423.565819,-204.948631
407.165354,-224.400065
390.486835,-243.613617
373.514617,-262.568229
356.234819,-281.242868
338.635737,-299.616922
320.708161,-317.670607
302.445631,-335.385390
283.844579,-352.744376
264.904372,-369.732670
245.627265,-386.337689
226.018247,-402.549412
206.084833,-418.360566
185.836783,-433.766734
165.285789,-448.766407
144.445138,-463.360954
123.329375,-477.554548
101.953979,-491.354040
80.335041,-504.768774
58.488984,-517.810374
36.432310,-530.492513
14.181389,-542.830668
-8.247718,-554.841859
-30.839399,-566.544401
-53.578602,-577.957647
-76.450914,-589.101746
-99.442609,-599.997410
-122.540684,-610.665703
-145.732867,-621.127834
-169.007615,-631.404977
-192.354096,-641.518104
-215.762172,-651.487835
-239.222362,-661.334309
-262.725812,-671.077069
-286.264261,-680.734966
-309.830002,-690.326078
-333.415850,-699.867635
-357.015107,-709.375980
-380.621531,-718.866516
-404.229309,-728.353684
-427.833028,-737.850948
-451.427654,-747.370778
-475.008511,-756.924664
-498.571263,-766.523115
-522.111898,-776.175683
-545.626714,-785.890980
-569.112305,-795.676711
-592.565557,-805.539699
-615.983628,-815.485928
-639.363950,-825.520574
-662.704212,-835.648049
-686.002355,-845.872042
-709.256570,-856.195561
-732.465280,-866.620979
-755.627143,-877.150066
-778.741034,-887.784047
-801.806051,-898.523627
-824.821492,-909.369041
-847.786860,-920.320089
-870.701845,-931.376173
-893.566324,-942.536333
-916.380345,-953.799279
-939.144125,-965.163428
-961.858037,-976.626924
-984.522603,-988.187677
-1007.138484,-999.843383
-1029.706474,-1011.591548
-1052.227488,-1023.429515
-1074.702555,-1035.354485
-1097.132811,-1047.363530
-1119.519488,-1059.453619
-1141.863906,-1071.621632
-1164.167466,-1083.864374
-1186.431644,-1096.178592
-1208.657978,-1108.560983

1256.657978,854.560983
1240.139233,835.201979
1223.653484,815.814870
1207.200909,796.399599
1190.781653,776.956143
1174.395818,757.484513
1158.043457,737.984764
1141.724561,718.456999
1125.439055,698.901380
1109.186787,679.318129
1092.967516,659.707539
1076.780912,640.069979
1060.626539,620.405895
1044.503852,600.715824
1028.412186,581.000392
1012.350751,561.260324
996.318623,541.496448
980.314734,521.709697
964.337868,501.901122
948.386650,482.071885
932.459543,462.223278
916.554836,442.356717
900.670641,422.473752
884.804880,402.576074
868.955283,382.665518
853.119374,362.744074
837.294466,342.813890
821.477650,322.877284
805.665785,302.936750
789.855486,282.994975
774.043109,263.054847
758.224740,243.119473
742.396174,223.192194
726.552896,203.276610
710.690059,183.376601
694.802459,163.496357
678.884497,143.640414
662.930150,123.813697
647.486660,103.586523
633.412905,82.383491
619.270080,61.226449
605.050881,40.120660
590.747007,19.072165
576.349090,-1.912113
561.846620,-22.824270
547.227891,-43.655322
532.479971,-64.395110
517.588715,-85.032223
502.538816,-105.553931
487.313920,-125.946147
471.896794,-146.193423
456.269575,-166.278990
440.414075,-186.184845
424.312150,-205.891898
407.946118,-225.380176
391.299206,-244.629078
374.355998,-263.617698
357.102873,-282.325173
339.528387,-300.731079
321.623597,-318.815836
303.382293,-336.561111
284.801136,-353.950203
265.879697,-370.968401
246.620397,-387.603284
227.028365,-403.844965
207.111215,-419.686275
186.878776,-435.122867
166.342781,-450.153264
145.516531,-464.778834
124.414569,-479.003711
103.052352,-492.834678
81.445940,-506.280976
59.611713,-519.354096
37.566129,-532.067560
15.325512,-544.436670
-7.094125,-556.478259
-29.677212,-568.210441
-52.408742,-579.652359
-75.274337,-590.823954
-98.260309,-601.745724
-121.353684,-612.438522
-144.542221,-622.923355
-167.814401,-633.221199
-191.159418,-643.352840
-214.567154,-653.338721
-238.028152,-663.198820
-261.533578,-672.952532
-285.075191,-682.618576
-308.645306,-692.214910
-332.236758,-701.758669
-355.842871,-711.266108
-379.457424,-720.752563
-403.074624,-730.232426
-426.689080,-739.719124
-450.295778,-749.225108
-473.890063,-758.761863
-497.467615,-768.339908
-521.024441,-777.968818
-544.556854,-787.657240
-568.061462,-797.412924
-591.535158,-807.242752
-614.975111,-817.152776
-638.378754,-827.148247
-661.743778,-837.233662
-685.068123,-847.412801
-708.349970,-857.688770
-731.587735,-868.064041
-754.780058,-878.540496
-777.925800,-889.119465
-801.024031,-899.801772
-824.074026,-910.587767
-847.075253,-921.477371
-870.027371,-932.470107
-892.930214,-943.565139
-915.783790,-954.761300
-938.588266,-966.057131
-961.343966,-977.450905
-984.051356,-988.940656
-1006.711042,-1000.524204
-1029.323756,-1012.199183
-1051.890349,-1023.963061
-1074.411784,-1035.813163
-1096.889128,-1047.746685
-1119.323542,-1059.760720
-1141.716273,-1071.852269
-1164.068646,-1084.018261
-1186.382061,-1096.255559
-1208.657978,-1108.560983

1256.657978,854.560983
1240.162468,835.175076
1223.699806,815.761266
1207.269973,796.319666
1190.872917,776.850413
1174.508551,757.353676
1158.176738,737.829662
1141.877291,718.278619
1125.609962,698.700845
1109.374435,679.096690
1093.170316,659.466566
1076.997133,639.810946
1060.854321,620.130376
1044.741219,600.425473
1028.657062,580.696937
1012.600975,560.945549
996.571961,541.172184
980.568903,521.377807
964.590545,501.563486
948.635499,481.730389
932.702223,461.879798
916.789025,442.013108
900.894052,422.131833
885.015278,402.237619
869.150502,382.332240
853.297335,362.417613
837.453193,342.495806
821.615285,322.569042
805.780601,302.639716
789.945902,282.710402
774.107704,262.783870
758.262259,242.863098
742.405543,222.951298
726.533228,203.051929
710.640661,183.168732
694.722834,163.305751
678.774350,143.467376
662.789390,123.658383
647.371258,103.405076
633.361821,82.153016
619.282374,60.947252
605.125344,39.793204
590.882170,18.697062
576.543229,-2.334106
562.097772,-23.292255
547.533875,-44.168274
532.838413,-64.951888
517.997074,-85.631586
502.994422,-106.194555
487.814011,-126.626646
472.438563,-146.912376
456.850211,-167.034964
441.030815,-186.976426
424.962319,-206.717720
408.627175,-226.238947
392.008774,-245.519611
375.091897,-264.538930
357.863135,-283.276192
340.311266,-301.711135
322.427567,-319.824350
304.206038,-337.597675
285.643532,-355.014581
266.739789,-372.060511
247.497372,-388.723183
227.921521,-404.992826
208.019935,-420.862360
187.802498,-436.327498
167.280973,-451.386789
146.468672,-466.041596
125.380130,-480.296021
104.030784,-494.156780
82.436659,-507.633019
60.614099,-520.736115
38.579518,-533.479446
16.349196,-545.878156
-6.060896,-557.948907
-28.635233,-569.709627
-51.358845,-581.179268
-74.217394,-592.377571
-97.197223,-603.324841
-120.285391,-614.041732
-143.469682,-624.549056
-166.738606,-634.867603
-190.081381,-645.017978
-213.487911,-655.020457
-236.948761,-664.894857
